trial,finish_day,finish_date
2394,386.8291620368869,2027-09-29
2395,390.97058215391496,2027-10-05
2396,391.34529733240606,2027-10-06
2397,397.12764520995626,2027-10-14
2398,399.39052058251724,2027-10-18
2399,404.1386302062347,2027-10-25
2400,394.3466156245361,2027-10-11
2401,391.9202928642641,2027-10-06
2402,398.9133038175709,2027-10-15
2403,389.3526090430497,2027-10-04
2404,389.0843527919701,2027-10-04
2405,390.2238543224356,2027-10-05
2406,397.4636434202947,2027-10-14
2407,403.4042873465596,2027-10-22
2408,386.6773002905045,2027-09-29
2409,387.6325270120663,2027-09-30
2410,392.18532764334225,2027-10-07
2411,390.7622573610423,2027-10-05
2412,393.9346959293005,2027-10-08
2413,388.7078576795831,2027-10-01
2414,390.2007027283646,2027-10-05
2415,388.5666517139188,2027-10-01
2416,392.3189874221204,2027-10-07
2417,390.87995273426026,2027-10-05
2418,393.9041326935147,2027-10-08
2419,386.6739585271793,2027-09-29
2420,397.7367997841967,2027-10-14
2421,390.8227302971544,2027-10-05
2422,382.67931407770385,2027-09-23
2423,394.9839550408964,2027-10-11
2424,392.8846075673508,2027-10-07
2425,398.76807630676666,2027-10-15
2426,393.81503124611714,2027-10-08
2427,395.14577208519006,2027-10-12
2428,392.09049911117575,2027-10-07
2429,395.07269652431,2027-10-12
2430,386.77701705915155,2027-09-29
2431,400.55894230714375,2027-10-19
2432,387.3937378755655,2027-09-30
2433,394.6132238136901,2027-10-11
2434,388.97072250930955,2027-10-01
2435,386.76742971928576,2027-09-29
2436,390.9339954070489,2027-10-05
2437,389.8449863587062,2027-10-04
2438,393.41455700524017,2027-10-08
2439,390.7705850504792,2027-10-05
2440,388.0306083184105,2027-10-01
2441,394.68629779523854,2027-10-11
2442,390.1393012549563,2027-10-05
2443,390.0048192339053,2027-10-05
2444,390.222148848598,2027-10-05
2445,391.94187764200234,2027-10-06
2446,394.7257565559228,2027-10-11
2447,392.04835482247,2027-10-07
2448,394.5539129479858,2027-10-11
2449,385.4619238815862,2027-09-28
2450,402.07024368289905,2027-10-21
2451,387.9639441062443,2027-09-30
2452,397.69093478142804,2027-10-14
2453,391.84506666366707,2027-10-06
2454,392.7485012138861,2027-10-07
2455,388.4170589622829,2027-10-01
2456,391.26067823895505,2027-10-06
2457,394.0538839933656,2027-10-11
2458,393.5656334992004,2027-10-08
2459,389.3125243125509,2027-10-04
2460,391.7419842662812,2027-10-06
2461,391.52472630041484,2027-10-06
2462,386.8107024333362,2027-09-29
2463,394.1299559034261,2027-10-11
2464,394.18488857414724,2027-10-11
2465,394.5436416201111,2027-10-11
2466,398.16183063005377,2027-10-15
2467,386.53387306437946,2027-09-29
2468,388.5415661592241,2027-10-01
2469,394.384620614319,2027-10-11
2470,396.4624499395407,2027-10-13
2471,389.20860120807833,2027-10-04
2472,389.8451933189158,2027-10-04
2473,392.7473563823025,2027-10-07
2474,391.0592028327433,2027-10-06
2475,388.4511965641742,2027-10-01
2476,395.81178113127766,2027-10-12
2477,391.5352689467851,2027-10-06
2478,398.2214144375784,2027-10-15
2479,390.8030331702197,2027-10-05
2480,392.17368496989496,2027-10-07
2481,393.7811895020688,2027-10-08
2482,396.6839695793028,2027-10-13
2483,390.66675914445216,2027-10-05
2484,401.67354481228824,2027-10-20
2485,389.7762820477932,2027-10-04
2486,388.21044388459563,2027-10-01
2487,384.55041002219224,2027-09-27
2488,390.71985907254356,2027-10-05
2489,386.2076944311001,2027-09-29
2490,400.004213119473,2027-10-19
2491,393.4252670837742,2027-10-08
2492,400.0778359094887,2027-10-19
2493,399.0377338993672,2027-10-18
2494,402.8589490606755,2027-10-21
2495,395.4097670744768,2027-10-12
2496,388.36607501044404,2027-10-01
2497,390.1874361977991,2027-10-05
2498,390.17859553803936,2027-10-05
2499,390.5511799956458,2027-10-05
2500,395.5143329686397,2027-10-12
2501,393.533734037001,2027-10-08
2502,390.96566923628495,2027-10-05
2503,382.3600417839157,2027-09-23
2504,383.3053208697155,2027-09-24
2505,395.09874732159625,2027-10-12
2506,393.7321993608013,2027-10-08
2507,397.8829137309688,2027-10-14
2508,392.3101339045771,2027-10-07
2509,407.8272930428647,2027-10-28
2510,394.08549079208245,2027-10-11
2511,387.606451121846,2027-09-30
2512,386.8937429049938,2027-09-29
2513,397.8467945159129,2027-10-14
2514,393.7332574729703,2027-10-08
2515,389.22377059491004,2027-10-04
2516,393.69716275675387,2027-10-08
2517,397.59151083243,2027-10-14
2518,386.5780039451448,2027-09-29
2519,400.18247105025955,2027-10-19
2520,394.21275497293783,2027-10-11
2521,391.85899596822435,2027-10-06
2522,386.83350229312333,2027-09-29
2523,386.29771260449627,2027-09-29
2524,393.7960415132821,2027-10-08
2525,388.92675404514836,2027-10-01
2526,396.05158817618553,2027-10-13
2527,388.70306796157286,2027-10-01
2528,390.43429274897574,2027-10-05
2529,396.0464565396107,2027-10-13
2530,393.7433326116721,2027-10-08
2531,397.6477512560954,2027-10-14
2532,396.3889949796236,2027-10-13
2533,394.5971940253148,2027-10-11
2534,395.3842200242351,2027-10-12
2535,397.6251897063084,2027-10-14
2536,398.6479927007387,2027-10-15
2537,391.9210077119928,2027-10-06
2538,388.6332071647886,2027-10-01
2539,391.5641057297405,2027-10-06
2540,403.6831114159538,2027-10-22
2541,387.99396507280477,2027-09-30
2542,400.0711655264486,2027-10-19
2543,393.89923844508945,2027-10-08
2544,397.9260120065797,2027-10-14
2545,396.34172794036255,2027-10-13
2546,395.27624810042266,2027-10-12
2547,402.41386012627737,2027-10-21
2548,397.791853492334,2027-10-14
2549,402.5893338042003,2027-10-21
2550,393.3565593711243,2027-10-08
2551,393.7440688819281,2027-10-08
2552,391.0713637489907,2027-10-06
2553,400.7034939314934,2027-10-19
2554,397.02545738178964,2027-10-14
2555,393.1976923008064,2027-10-08
2556,398.54559107704324,2027-10-15
2557,393.01771388675456,2027-10-08
2558,395.29010735670875,2027-10-12
2559,404.52033675690376,2027-10-25
2560,389.206761517403,2027-10-04
2561,387.66930174549685,2027-09-30
2562,388.8192428609583,2027-10-01
2563,394.2692940744437,2027-10-11
2564,398.40264960260834,2027-10-15
2565,389.4072560931032,2027-10-04
2566,395.2263574811702,2027-10-12
2567,389.4767649378792,2027-10-04
2568,389.5872504994918,2027-10-04
2569,391.77476312836734,2027-10-06
2570,397.2028024761717,2027-10-14
2571,400.1141789951359,2027-10-19
2572,394.0090093320091,2027-10-11
2573,402.2248299723273,2027-10-21
2574,395.71896107687473,2027-10-12
2575,392.67195374295295,2027-10-07
2576,395.32525911246614,2027-10-12
2577,391.809181539126,2027-10-06
2578,394.9294283693366,2027-10-11
2579,390.45499660398866,2027-10-05
2580,392.34130137802384,2027-10-07
2581,391.3893012020889,2027-10-06
2582,398.61332590361206,2027-10-15
2583,396.87410928195203,2027-10-13
2584,389.6771834198525,2027-10-04
2585,391.85873991042587,2027-10-06
2586,391.58665121066326,2027-10-06
2587,395.0717748363324,2027-10-12
2588,393.2685651126083,2027-10-08
2589,394.2638504503647,2027-10-11
2590,389.01719712948284,2027-10-04
2591,388.24026704451535,2027-10-01
2592,391.3468245772871,2027-10-06
2593,395.94476478222214,2027-10-12
2594,391.05260733714397,2027-10-06
2595,395.4433602904427,2027-10-12
2596,393.97040249042493,2027-10-08
2597,396.4421023253053,2027-10-13
2598,390.2259338058771,2027-10-05
2599,396.4795433598371,2027-10-13
2600,396.84430463520397,2027-10-13
2601,403.0937372654093,2027-10-22
2602,387.06423918569936,2027-09-30
2603,395.54032665498653,2027-10-12
2604,403.6073593591327,2027-10-22
2605,392.2044804721764,2027-10-07
2606,394.8927355320367,2027-10-11
2607,406.9075843464596,2027-10-27
2608,394.8285994725354,2027-10-11
2609,399.854399176311,2027-10-18
2610,397.57164025729764,2027-10-14
2611,390.8645913742153,2027-10-05
2612,394.99137133379895,2027-10-11
2613,399.2028606509308,2027-10-18
2614,393.8822278464109,2027-10-08
2615,382.9985968892201,2027-09-23
2616,397.7536388659085,2027-10-14
2617,393.17036489232044,2027-10-08
2618,381.7861511920068,2027-09-22
2619,385.86236663130944,2027-09-28
2620,391.0265101079534,2027-10-06
2621,399.410386923306,2027-10-18
2622,395.69806665218607,2027-10-12
2623,397.35330320470626,2027-10-14
2624,392.74379035866696,2027-10-07
2625,394.24869128061016,2027-10-11
2626,392.86067854660416,2027-10-07
2627,386.28858668954103,2027-09-29
2628,394.227579449949,2027-10-11
2629,391.74842134937177,2027-10-06
2630,401.319507228641,2027-10-20
2631,396.31128159501264,2027-10-13
2632,393.8897354372781,2027-10-08
2633,392.6237299384597,2027-10-07
2634,383.9476248913163,2027-09-24
2635,391.77726369611617,2027-10-06
2636,392.74863684142116,2027-10-07
2637,397.0220771067402,2027-10-14
2638,397.054409114354,2027-10-14
2639,391.84051609385034,2027-10-06
2640,399.0019081295704,2027-10-18
2641,386.1346804578249,2027-09-29
2642,388.57288667003417,2027-10-01
2643,394.4540027840719,2027-10-11
2644,390.7376908636624,2027-10-05
2645,384.3932125178302,2027-09-27
2646,395.4556203874796,2027-10-12
2647,394.47959377954044,2027-10-11
2648,398.92683045248384,2027-10-15
2649,394.43092775756384,2027-10-11
2650,393.600564477943,2027-10-08
2651,390.74148376623856,2027-10-05
2652,394.9099739351458,2027-10-11
2653,394.27792215249764,2027-10-11
2654,397.0364475828259,2027-10-14
2655,393.9692873409519,2027-10-08
2656,393.7414891889444,2027-10-08
2657,384.604676478115,2027-09-27
2658,394.5059613587131,2027-10-11
2659,398.9174508484533,2027-10-15
2660,391.3380351284421,2027-10-06
2661,391.5794219528963,2027-10-06
2662,394.80106420076254,2027-10-11
2663,391.6988941898457,2027-10-06
2664,394.284740497469,2027-10-11
2665,393.9156656949634,2027-10-08
2666,402.53123474383165,2027-10-21
2667,394.5824072393958,2027-10-11
2668,393.85448420777857,2027-10-08
2669,390.459846841595,2027-10-05
2670,395.38763919338425,2027-10-12
2671,391.243341696972,2027-10-06
2672,394.88362812408826,2027-10-11
2673,397.19847127022547,2027-10-14
2674,399.2842095939308,2027-10-18
2675,395.6349914152334,2027-10-12
2676,389.25019207315773,2027-10-04
2677,387.83049179381504,2027-09-30
2678,394.4275360298403,2027-10-11
2679,391.7714957567085,2027-10-06
2680,398.40130684829904,2027-10-15
2681,392.75602457723096,2027-10-07
2682,394.97015551137133,2027-10-11
2683,391.0271408212295,2027-10-06
2684,390.6143549785205,2027-10-05
2685,393.3185579017367,2027-10-08
2686,392.2410399531712,2027-10-07
2687,388.30150247019134,2027-10-01
2688,393.2501250636989,2027-10-08
2689,392.8821063007475,2027-10-07
2690,401.3486547203223,2027-10-20
2691,391.8955021537252,2027-10-06
2692,392.88790815047565,2027-10-07
2693,393.6028232125133,2027-10-08
2694,393.45077705453645,2027-10-08
2695,392.9659286246241,2027-10-07
2696,392.60932028447303,2027-10-07
2697,405.49294372682874,2027-10-26
2698,402.0324984063629,2027-10-21
2699,390.02364484221573,2027-10-05
2700,404.36919501560936,2027-10-25
2701,395.8097926082466,2027-10-12
2702,390.25848332742993,2027-10-05
2703,392.7378520909459,2027-10-07
2704,396.0191872452282,2027-10-13
2705,393.318145820326,2027-10-08
2706,392.15636609680286,2027-10-07
2707,396.51950246008334,2027-10-13
2708,394.1269085752296,2027-10-11
2709,391.22600156642244,2027-10-06
2710,393.5826204401019,2027-10-08
2711,389.8814433052467,2027-10-04
2712,390.1266868221083,2027-10-05
2713,392.5700102163847,2027-10-07
2714,396.9309256669277,2027-10-13
2715,393.80960057714015,2027-10-08
2716,394.32042095827114,2027-10-11
2717,391.93097980221825,2027-10-06
2718,382.83527372897356,2027-09-23
2719,397.7251383185714,2027-10-14
2720,396.78196324911886,2027-10-13
2721,390.7151162784717,2027-10-05
2722,389.6976467949879,2027-10-04
2723,394.9951662488666,2027-10-11
2724,389.73064622512203,2027-10-04
2725,390.8738702142664,2027-10-05
2726,392.35353697526654,2027-10-07
2727,400.21438171994396,2027-10-19
2728,393.46894848034145,2027-10-08
2729,400.1686176465591,2027-10-19
2730,399.6237012754661,2027-10-18
2731,390.6680552238775,2027-10-05
2732,398.5774053232632,2027-10-15
2733,394.61041492976125,2027-10-11
2734,393.628013593255,2027-10-08
2735,391.3114349292862,2027-10-06
2736,394.17130026579605,2027-10-11
2737,382.89945918323923,2027-09-23
2738,396.32016253035965,2027-10-13
2739,391.40545739663446,2027-10-06
2740,397.3457408640037,2027-10-14
2741,398.8477983383674,2027-10-15
2742,386.7549492651756,2027-09-29
2743,393.0508367544245,2027-10-08
2744,399.07759150234637,2027-10-18
2745,401.95708591140686,2027-10-20
2746,393.4661101789574,2027-10-08
2747,387.2501783566702,2027-09-30
2748,394.20235824621096,2027-10-11
2749,393.4372727752037,2027-10-08
2750,394.8264854790941,2027-10-11
2751,400.7971508108552,2027-10-19
2752,395.64961658430053,2027-10-12
2753,396.6893575474297,2027-10-13
2754,387.0032563485188,2027-09-30
2755,394.8732472243419,2027-10-11
2756,394.74243075630073,2027-10-11
2757,388.62779827392575,2027-10-01
2758,402.16188794165527,2027-10-21
2759,391.5661421957307,2027-10-06
2760,387.96911602165727,2027-09-30
2761,385.2924964904702,2027-09-28
2762,394.2501622948987,2027-10-11
2763,394.01695617879056,2027-10-11
2764,394.56917794057705,2027-10-11
2765,399.450363914545,2027-10-18
2766,394.1868991512946,2027-10-11
2767,401.23248403505113,2027-10-20
2768,395.454101989825,2027-10-12
2769,396.723717624324,2027-10-13
2770,387.73987366120605,2027-09-30
2771,388.904530052965,2027-10-01
2772,396.20300740913456,2027-10-13
2773,394.0932367799639,2027-10-11
2774,393.26428942111545,2027-10-08
2775,397.0060209400883,2027-10-14
2776,391.9284368388693,2027-10-06
2777,386.85812859023764,2027-09-29
2778,389.96042288049154,2027-10-04
2779,397.190418678951,2027-10-14
2780,388.3899062059431,2027-10-01
2781,397.26901062674517,2027-10-14
2782,401.4403411676633,2027-10-20
2783,395.73131911642565,2027-10-12
2784,391.3821715483049,2027-10-06
2785,400.7313619512996,2027-10-19
2786,384.4413528020043,2027-09-27
2787,396.36881529253174,2027-10-13
2788,391.5536815013173,2027-10-06
2789,402.45927339584193,2027-10-21
2790,393.2708102012099,2027-10-08
2791,392.3590578505331,2027-10-07
2792,401.3548960692405,2027-10-20
2793,390.8752075581783,2027-10-05
2794,386.2560003705941,2027-09-29
2795,391.397014477453,2027-10-06
2796,390.860812222268,2027-10-05
2797,402.0832340712195,2027-10-21
2798,398.8566736892714,2027-10-15
2799,394.9587436883908,2027-10-11
2800,387.3096384484939,2027-09-30
2801,391.5294055555896,2027-10-06
2802,392.17873516012787,2027-10-07
2803,393.2295625607143,2027-10-08
2804,393.02034707072124,2027-10-08
2805,396.45332257231473,2027-10-13
2806,392.1450728003413,2027-10-07
2807,403.4933855817928,2027-10-22
2808,384.49499929297434,2027-09-27
2809,395.90631939316603,2027-10-12
2810,395.62199550723153,2027-10-12
2811,392.50254853528463,2027-10-07
2812,389.4294855186746,2027-10-04
2813,388.8097017956739,2027-10-01
2814,392.67230142948387,2027-10-07
2815,402.18416296095563,2027-10-21
2816,393.98264829553636,2027-10-08
2817,402.43460630212576,2027-10-21
2818,391.1160504928475,2027-10-06
2819,391.9090137309853,2027-10-06
2820,392.1145284763544,2027-10-07
2821,394.39111285201864,2027-10-11
2822,390.2289660566196,2027-10-05
2823,393.44643806699554,2027-10-08
2824,388.68320942864733,2027-10-01
2825,390.13143264224266,2027-10-05
2826,392.4254762668588,2027-10-07
2827,384.0404772846833,2027-09-27
2828,400.6059849297202,2027-10-19
2829,394.41818746749544,2027-10-11
2830,396.7245697147937,2027-10-13
2831,386.13077326530174,2027-09-29
2832,390.9885262076099,2027-10-05
2833,398.0306881474687,2027-10-15
2834,392.6183635963968,2027-10-07
2835,391.73550989458363,2027-10-06
2836,394.0572473234261,2027-10-11
2837,394.3565917923793,2027-10-11
2838,394.66357304428203,2027-10-11
2839,395.08692427939286,2027-10-12
2840,390.5421227637781,2027-10-05
2841,390.78637784773247,2027-10-05
2842,390.15693575870654,2027-10-05
2843,384.8821340552602,2027-09-27
2844,391.1376793107818,2027-10-06
2845,389.41991549077613,2027-10-04
2846,400.87752594416776,2027-10-19
2847,394.3886225759738,2027-10-11
2848,398.0206289304475,2027-10-15
2849,385.32874069877204,2027-09-28
2850,388.2019657528716,2027-10-01
2851,401.5871047949666,2027-10-20
2852,397.14940463535095,2027-10-14
2853,392.9102542040659,2027-10-07
2854,398.8414752105961,2027-10-15
2855,399.6383564421884,2027-10-18
2856,392.19808796980715,2027-10-07
2857,397.73984012631763,2027-10-14
2858,399.10343653561785,2027-10-18
2859,397.15824497744575,2027-10-14
2860,389.57194603344226,2027-10-04
2861,386.17541114906817,2027-09-29
2862,396.2952166406406,2027-10-13
2863,383.8233122070166,2027-09-24
2864,388.7476701880764,2027-10-01
2865,392.5488450185932,2027-10-07
2866,395.66744631634896,2027-10-12
2867,390.901692747668,2027-10-05
2868,398.32018256631795,2027-10-15
2869,392.4215430136193,2027-10-07
2870,386.65644504406094,2027-09-29
2871,386.2900120649322,2027-09-29
2872,393.7635375612081,2027-10-08
2873,388.6031200056666,2027-10-01
2874,386.6214383892753,2027-09-29
2875,389.2519899441209,2027-10-04
2876,399.53877790636466,2027-10-18
2877,388.53135483596856,2027-10-01
2878,399.88876563017647,2027-10-18
2879,392.36959979388496,2027-10-07
2880,393.3347021669596,2027-10-08
2881,398.634213701877,2027-10-15
2882,392.61882900939725,2027-10-07
2883,395.99407294035547,2027-10-12
2884,391.92421233249996,2027-10-06
2885,388.3853192441603,2027-10-01
2886,390.0123515670248,2027-10-05
2887,400.59626462930726,2027-10-19
2888,399.25198916275565,2027-10-18
2889,392.1955741686189,2027-10-07
2890,394.0299615810025,2027-10-11
2891,388.6977498912244,2027-10-01
2892,390.832402011799,2027-10-05
2893,394.23155200097926,2027-10-11
2894,391.7625713054926,2027-10-06
2895,392.5201920534888,2027-10-07
2896,382.1767286765644,2027-09-23
2897,392.17497048251784,2027-10-07
2898,392.74378814587925,2027-10-07
2899,391.5615873774761,2027-10-06
2900,392.67843159165676,2027-10-07
2901,397.20926156706656,2027-10-14
2902,389.24262531994117,2027-10-04
2903,393.4382813606442,2027-10-08
2904,396.2534798133373,2027-10-13
2905,397.7549509671825,2027-10-14
2906,396.5746682748733,2027-10-13
2907,388.63230030172065,2027-10-01
2908,387.00718103699813,2027-09-30
2909,392.44607025861916,2027-10-07
2910,396.56588504006754,2027-10-13
2911,391.4001549273472,2027-10-06
2912,396.0841093336977,2027-10-13
2913,390.72251970253444,2027-10-05
2914,395.89584955189576,2027-10-12
2915,393.9895155169829,2027-10-08
2916,398.1541647920859,2027-10-15
2917,388.83291911890365,2027-10-01
2918,389.20706038892473,2027-10-04
2919,390.6184514312287,2027-10-05
2920,393.3127779681153,2027-10-08
2921,389.2861159206862,2027-10-04
2922,391.2763253220985,2027-10-06
2923,387.9823431894868,2027-09-30
2924,391.60483257830805,2027-10-06
2925,384.4370253931327,2027-09-27
2926,401.3301272927511,2027-10-20
2927,386.81544058556165,2027-09-29
2928,386.74356702582,2027-09-29
2929,401.76748625050607,2027-10-20
2930,394.1314499088738,2027-10-11
2931,394.2083314270306,2027-10-11
2932,392.87087459664286,2027-10-07
2933,398.4058205422696,2027-10-15
2934,396.32199297578865,2027-10-13
2935,398.91866522740844,2027-10-15
2936,383.53476248962727,2027-09-24
2937,389.44111660970304,2027-10-04
2938,391.85025033379225,2027-10-06
2939,391.09449504875727,2027-10-06
2940,399.13749779080615,2027-10-18
2941,392.3698946941417,2027-10-07
2942,399.2922155724915,2027-10-18
2943,390.19371530054025,2027-10-05
2944,386.87576734224206,2027-09-29
2945,390.3084287313204,2027-10-05
2946,400.96534478245513,2027-10-19
2947,394.81436314629394,2027-10-11
2948,393.15236019072887,2027-10-08
2949,391.18631383904875,2027-10-06
2950,393.4083953111441,2027-10-08
2951,394.36798622320885,2027-10-11
2952,391.3119700718737,2027-10-06
2953,393.3202548203574,2027-10-08
2954,395.91302939882775,2027-10-12
2955,391.47869114872356,2027-10-06
2956,393.7054984315509,2027-10-08
2957,390.39193153421076,2027-10-05
2958,394.27870360374624,2027-10-11
2959,390.22027253830777,2027-10-05
2960,399.774848665959,2027-10-18
2961,397.9189919796966,2027-10-14
2962,391.1152691634134,2027-10-06
2963,394.8433548718551,2027-10-11
2964,402.4309869660966,2027-10-21
2965,389.1824837186988,2027-10-04
2966,392.0422538648577,2027-10-07
2967,397.09052192096465,2027-10-14
2968,395.31691442308534,2027-10-12
2969,399.6757702377378,2027-10-18
2970,390.32345374337615,2027-10-05
2971,402.7813966033458,2027-10-21
2972,391.302581641141,2027-10-06
2973,399.3290465599981,2027-10-18
2974,397.6525201961033,2027-10-14
2975,395.6964029356787,2027-10-12
2976,395.62073672814853,2027-10-12
2977,391.8981299397923,2027-10-06
2978,392.1620119464148,2027-10-07
2979,398.1735106831396,2027-10-15
2980,398.34458694375803,2027-10-15
2981,390.50068430433043,2027-10-05
2982,387.45563079853173,2027-09-30
2983,392.7362529169707,2027-10-07
2984,391.15738328344884,2027-10-06
2985,393.67046211008494,2027-10-08
2986,391.4388290901348,2027-10-06
2987,396.3003827324073,2027-10-13
2988,388.6986010969742,2027-10-01
2989,395.9750654759497,2027-10-12
2990,386.7139338854766,2027-09-29
2991,405.1491375641708,2027-10-26
2992,387.8308159354466,2027-09-30
2993,398.88574967322853,2027-10-15
2994,396.20701882580187,2027-10-13
2995,389.8370206122381,2027-10-04
2996,390.04168710392196,2027-10-05
2997,404.393108633192,2027-10-25
2998,394.07839454605005,2027-10-11
2999,401.6461146981852,2027-10-20
3000,404.63263849616425,2027-10-25
3001,390.9547200865486,2027-10-05
3002,391.1466006774834,2027-10-06
3003,393.15656812927494,2027-10-08
3004,396.39856419863196,2027-10-13
3005,387.9546572068195,2027-09-30
3006,393.8134415024681,2027-10-08
3007,391.8191678336658,2027-10-06
3008,395.13695143888856,2027-10-12
3009,381.5140905415594,2027-09-22
3010,396.0167106791651,2027-10-13
3011,402.9829312254906,2027-10-21
3012,394.20678303251356,2027-10-11
3013,395.13399770463826,2027-10-12
3014,393.6198218713308,2027-10-08
3015,394.7581107926571,2027-10-11
3016,392.38386933563584,2027-10-07
3017,410.82232789942384,2027-11-02
3018,399.20395538209465,2027-10-18
3019,392.53896355285684,2027-10-07
3020,392.212174601982,2027-10-07
3021,393.3583487326079,2027-10-08
3022,389.52867437600383,2027-10-04
3023,394.36984116224886,2027-10-11
3024,391.41801063039753,2027-10-06
3025,389.74803764960546,2027-10-04
3026,385.4828057863466,2027-09-28
3027,395.1954619227492,2027-10-12
3028,388.5068517904852,2027-10-01
3029,391.80658025932985,2027-10-06
3030,382.88695173642367,2027-09-23
3031,395.21949397911465,2027-10-12
3032,389.38198468030646,2027-10-04
3033,396.50162631554576,2027-10-13
3034,387.06547753330267,2027-09-30
3035,396.76176778427174,2027-10-13
3036,387.07510537704366,2027-09-30
3037,392.43732918164903,2027-10-07
3038,401.2098009182269,2027-10-20
3039,395.283273589604,2027-10-12
3040,398.22544812310963,2027-10-15
3041,389.53551079097156,2027-10-04
3042,390.0210172625616,2027-10-05
3043,399.65609596164353,2027-10-18
3044,403.1442910130581,2027-10-22
3045,386.5384072817625,2027-09-29
3046,406.0933274386089,2027-10-27
3047,395.8684010548708,2027-10-12
3048,395.0502280542168,2027-10-12
3049,391.24024068393675,2027-10-06
3050,392.1452526226322,2027-10-07
3051,394.82646027045905,2027-10-11
3052,397.8820810898603,2027-10-14
3053,395.90058400665623,2027-10-12
3054,392.64151483003286,2027-10-07
3055,397.13994800069173,2027-10-14
3056,390.3244220990226,2027-10-05
3057,390.4803248863554,2027-10-05
3058,397.277020598271,2027-10-14
3059,397.65380004019005,2027-10-14
3060,389.7786627567709,2027-10-04
3061,389.9467072278055,2027-10-04
3062,394.3173127315697,2027-10-11
3063,390.0690303065649,2027-10-05
3064,390.7285695357202,2027-10-05
3065,395.21631148795257,2027-10-12
3066,398.09412724257635,2027-10-15
3067,395.11749812739214,2027-10-12
3068,394.405622161319,2027-10-11
3069,406.8188052886003,2027-10-27
3070,403.86783647790014,2027-10-22
3071,387.7690020701564,2027-09-30
3072,394.84239132363797,2027-10-11
3073,391.49488854274364,2027-10-06
3074,400.33214400959037,2027-10-19
3075,396.6936417808321,2027-10-13
3076,393.38864809228755,2027-10-08
3077,391.1122751395469,2027-10-06
3078,387.79646564551615,2027-09-30
3079,389.25218396251387,2027-10-04
3080,386.7922785827674,2027-09-29
3081,400.0246274595682,2027-10-19
3082,393.44091549398007,2027-10-08
3083,390.01371726426106,2027-10-05
3084,398.912241086638,2027-10-15
3085,396.96768266918565,2027-10-13
3086,402.37830900530525,2027-10-21
3087,395.9361181966987,2027-10-12
3088,394.1003482312835,2027-10-11
3089,390.6467963883123,2027-10-05
3090,389.5618526213675,2027-10-04
3091,390.5055841301033,2027-10-05
3092,396.9501235243516,2027-10-13
3093,390.98739561023154,2027-10-05
3094,390.8731358348593,2027-10-05
3095,390.24857534489513,2027-10-05
3096,396.9491919871199,2027-10-13
3097,394.132529385986,2027-10-11
3098,392.4466971618389,2027-10-07
3099,396.0407407568235,2027-10-13
3100,399.3869981625549,2027-10-18
3101,388.5972179551936,2027-10-01
3102,401.92339296896847,2027-10-20
3103,391.5103841177801,2027-10-06
3104,397.45817810041234,2027-10-14
3105,392.4122204402979,2027-10-07
3106,394.4595733186324,2027-10-11
3107,388.4872732479015,2027-10-01
3108,394.77031692465636,2027-10-11
3109,397.88521165699876,2027-10-14
3110,389.72576139759605,2027-10-04
3111,390.2550297619149,2027-10-05
3112,395.5978114168578,2027-10-12
3113,385.3024711561401,2027-09-28
3114,395.4867105749416,2027-10-12
3115,386.32018171129954,2027-09-29
3116,397.5572226626719,2027-10-14
3117,398.16661724685474,2027-10-15
3118,384.34695246486416,2027-09-27
3119,400.0921665926428,2027-10-19
3120,396.9171075866258,2027-10-13
3121,393.3242594516939,2027-10-08
3122,384.2545906406961,2027-09-27
3123,391.8004537692975,2027-10-06
3124,392.84746365698317,2027-10-07
3125,394.3800019879074,2027-10-11
3126,393.6973538200213,2027-10-08
3127,403.71661520329434,2027-10-22
3128,392.33660398145526,2027-10-07
3129,393.33652178479235,2027-10-08
3130,393.70253128804626,2027-10-08
3131,402.34127764400733,2027-10-21
3132,399.7012398758695,2027-10-18
3133,391.2299467244183,2027-10-06
3134,396.34763182599795,2027-10-13
3135,395.35927262597994,2027-10-12
3136,390.23776337280054,2027-10-05
3137,397.4796700130312,2027-10-14
3138,395.26075258292553,2027-10-12
3139,391.47822221366044,2027-10-06
3140,389.1284147878268,2027-10-04
3141,393.8344766084942,2027-10-08
3142,394.30823708693794,2027-10-11
3143,389.877818766555,2027-10-04
3144,391.4930139758782,2027-10-06
3145,395.90497007217124,2027-10-12
3146,385.4351658299021,2027-09-28
3147,397.50319038133546,2027-10-14
3148,396.13702248985135,2027-10-13
3149,395.95879353063464,2027-10-12
3150,394.7564785606499,2027-10-11
3151,396.2690935308286,2027-10-13
3152,391.84023850225157,2027-10-06
3153,396.2258891889009,2027-10-13
3154,392.46795430771056,2027-10-07
3155,397.76967208846935,2027-10-14
3156,384.9057354091007,2027-09-27
3157,389.28978152368995,2027-10-04
3158,392.0091910975377,2027-10-07
3159,392.78622260195175,2027-10-07
3160,394.4918445915843,2027-10-11
3161,396.7920069672591,2027-10-13
3162,384.3980082712349,2027-09-27
3163,393.31318047413316,2027-10-08
3164,389.9324573206618,2027-10-04
3165,392.482035082361,2027-10-07
3166,389.71466616682653,2027-10-04
3167,396.76782770436466,2027-10-13
3168,394.444364094362,2027-10-11
3169,391.723119960352,2027-10-06
3170,394.00133684667037,2027-10-11
3171,390.2154848634412,2027-10-05
3172,388.1249946113134,2027-10-01
